Ceremony,Year,Class,CanonicalCategory,Category,NomId,Film,FilmId,Name,NomineeIds,Winner
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048923,Frost/Nixon,tt0870111,Screenplay by Peter Morgan,nm0604948,FALSE
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048924,The Reader,tt0976051,Screenplay by David Hare,nm0002376,FALSE
81,2008,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048920,Slumdog Millionaire,tt1010048,Screenplay by Simon Beaufoy,nm0064479,TRUE
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048916,Frozen River,tt0978759,Written by Courtney Hunt,nm2581581,FALSE
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048917,Happy-Go-Lucky,tt1045670,Written by Mike Leigh,nm0005139,FALSE
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048918,In Bruges,tt0780536,Written by Martin McDonagh,nm1732981,FALSE
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048915,Milk,tt1013753,Written by Dustin Lance Black,nm0085257,TRUE
81,2008,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048919,WALL-E,tt0910970,"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter","nm0004056,nm0714114,nm0230032",FALSE
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0048282,Crazy Heart,tt1263670,Jeff Bridges,nm0000313,TRUE
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0048286,Up in the Air,tt1193138,George Clooney,nm0000123,FALSE
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0048283,A Single Man,tt1315981,Colin Firth,nm0000147,FALSE
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0048284,Invictus,tt1057500,Morgan Freeman,nm0000151,FALSE
82,2009,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0048285,The Hurt Locker,tt0887912,Jeremy Renner,nm0719637,FALSE
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0048293,Invictus,tt1057500,Matt Damon,nm0000354,FALSE
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0048296,The Messenger,tt0790712,Woody Harrelson,nm0000437,FALSE
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0048294,The Last Station,tt0824758,Christopher Plummer,nm0001626,FALSE
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0048295,The Lovely Bones,tt0380510,Stanley Tucci,nm0001804,FALSE
82,2009,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0048292,Inglourious Basterds,tt0361748,Christoph Waltz,nm0910607,TRUE
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0048287,The Blind Side,tt0878804,Sandra Bullock,nm0000113,TRUE
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0048291,The Last Station,tt0824758,Helen Mirren,nm0000545,FALSE
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0048288,An Education,tt1174732,Carey Mulligan,nm1659547,FALSE
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0048290,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Gabourey Sidibe,nm2829737,FALSE
82,2009,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0048289,Julie & Julia,tt1135503,Meryl Streep,nm0000658,FALSE
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0048299,Nine,tt0875034,PenÃ©lope Cruz,nm0004851,FALSE
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0048300,Up in the Air,tt1193138,Vera Farmiga,nm0267812,FALSE
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0048298,Crazy Heart,tt1263670,Maggie Gyllenhaal,nm0350454,FALSE
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0048301,Up in the Air,tt1193138,Anna Kendrick,nm0447695,FALSE
82,2009,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0048297,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Mo'Nique,nm0594898,TRUE
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0048364,Coraline,tt0327597,Henry Selick,nm0783139,FALSE
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0048365,Fantastic Mr. Fox,tt0432283,Wes Anderson,nm0027572,FALSE
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0048366,The Princess and the Frog,tt0780521,John Musker and Ron Clements,"nm0615780,nm0166256",FALSE
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0048367,The Secret of Kells,tt0485601,Tomm Moore,nm1119079,FALSE
82,2009,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0048363,Up,tt1049413,Pete Docter,nm0230032,TRUE
82,2009,Production,ART DIRECTION,ART DIRECTION,an0349323,Avatar,tt0499549,Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair,"nm0141437,nm0834902,nm0801662",TRUE
82,2009,Production,ART DIRECTION,ART DIRECTION,an0349326,The Imaginarium of Doctor Parnassus,tt1054606,Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith,"nm0912790,nm0556085,nm0807618",FALSE
82,2009,Production,ART DIRECTION,ART DIRECTION,an0349324,Nine,tt0875034,Production Design: John Myhre; Set Decoration: Gordon Sim,"nm0616924,nm0799246",FALSE
82,2009,Production,ART DIRECTION,ART DIRECTION,an0349325,Sherlock Holmes,tt0988045,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,"nm0339391,nm0818005",FALSE
82,2009,Production,ART DIRECTION,ART DIRECTION,an0349327,The Young Victoria,tt0962736,Production Design: Patrice Vermette; Set Decoration: Maggie Gray,"nm0894411,nm0336799",FALSE
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0048317,Avatar,tt0499549,Mauro Fiore,nm0278475,TRUE
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0048319,Harry Potter and the Half-Blood Prince,tt0417741,Bruno Delbonnel,nm0216632,FALSE
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0048321,The Hurt Locker,tt0887912,Barry Ackroyd,nm0010096,FALSE
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0048320,Inglourious Basterds,tt0361748,Robert Richardson,nm0724744,FALSE
82,2009,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0048318,The White Ribbon,tt1149362,Christian Berger,nm0074141,FALSE
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,an0048333,Bright Star,tt0810784,Janet Patterson,nm0666253,FALSE
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,an0048334,Coco before Chanel,tt1035736,Catherine Leterrier,nm0504639,FALSE
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,an0048336,The Imaginarium of Doctor Parnassus,tt1054606,Monique Prudhomme,nm0698889,FALSE
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,an0048335,Nine,tt0875034,Colleen Atwood,nm0041181,FALSE
82,2009,Production,COSTUME DESIGN,COSTUME DESIGN,an0048332,The Young Victoria,tt0962736,Sandy Powell,nm0694309,TRUE
82,2009,Directing,DIRECTING,DIRECTING,an0048303,Avatar,tt0499549,James Cameron,nm0000116,FALSE
82,2009,Directing,DIRECTING,DIRECTING,an0048302,The Hurt Locker,tt0887912,Kathryn Bigelow,nm0000941,TRUE
82,2009,Directing,DIRECTING,DIRECTING,an0048304,Inglourious Basterds,tt0361748,Quentin Tarantino,nm0000233,FALSE
82,2009,Directing,DIRECTING,DIRECTING,an0048305,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Lee Daniels,nm0200005,FALSE
82,2009,Directing,DIRECTING,DIRECTING,an0048306,Up in the Air,tt1193138,Jason Reitman,nm0718646,FALSE
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0048374,Burma VJ,tt1333634,Anders Ã˜stergaard and Lise Lense-MÃ¸ller,"nm0960312,nm0502208",FALSE
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0048373,The Cove,tt1313104,Louie Psihoyos and Fisher Stevens,"nm2694309,nm0001770",TRUE
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0048375,"Food, Inc.",tt1286537,Robert Kenner and Elise Pearlstein,"nm0448422,nm1015409",FALSE
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0048376,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,tt1319726,Judith Ehrlich and Rick Goldsmith,"nm1155102,nm0326124",FALSE
82,2009,Title,DOCUMENTARY (Feature),DOCUMENTARY (Feature),an0048377,Which Way Home,tt0489342,Rebecca Cammisa,nm1095640,FALSE
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0048379,China's Unnatural Disaster: The Tears of Sichuan Province,tt1430809,Jon Alpert and Matthew O'Neill,"nm0022412,nm2268713",FALSE
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0048381,The Last Campaign of Governor Booth Gardner,tt1534853,Daniel Junge and Henry Ansbacher,"nm0432616,nm1461938",FALSE
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0048382,The Last Truck: Closing of a GM Plant,tt1487120,Steven Bognar and Julia Reichert,"nm0091840,nm0717064",FALSE
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0048378,Music by Prudence,tt1543539,Roger Ross Williams and Elinor Burkett,"nm2141317,nm1754444",TRUE
82,2009,Title,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),an0048380,Rabbit Ã  la Berlin,tt1410281,Bartek Konopka and Anna Wydra,"nm1572674,nm2317039",FALSE
82,2009,Production,FILM EDITING,FILM EDITING,an0048323,Avatar,tt0499549,"Stephen Rivkin, John Refoua and James Cameron","nm0729701,nm0716350,nm0000116",FALSE
82,2009,Production,FILM EDITING,FILM EDITING,an0048324,District 9,tt1136608,Julian Clarke,nm1026592,FALSE
82,2009,Production,FILM EDITING,FILM EDITING,an0048322,The Hurt Locker,tt0887912,Bob Murawski and Chris Innis,"nm0613657,nm0409197",TRUE
82,2009,Production,FILM EDITING,FILM EDITING,an0048325,Inglourious Basterds,tt0361748,Sally Menke,nm0579673,FALSE
82,2009,Production,FILM EDITING,FILM EDITING,an0048326,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Joe Klotz,nm0460114,FALSE
82,2009,Production,MAKEUP AND HAIRSTYLING,MAKEUP,an0048338,Il Divo,tt1023490,Aldo Signoretti and Vittorio Sodano,"nm0797532,nm0812006",FALSE
82,2009,Production,MAKEUP AND HAIRSTYLING,MAKEUP,an0048337,Star Trek,tt0796366,"Barney Burman, Mindy Hall and Joel Harlow","nm0122178,nm0355931,nm0363355",TRUE
82,2009,Production,MAKEUP AND HAIRSTYLING,MAKEUP,an0048339,The Young Victoria,tt0962736,Jon Henry Gordon and Jenny Shircore,"nm0330331,nm0794246",FALSE
82,2009,Music,MUSIC (Original Score),MUSIC (Original Score),an0048341,Avatar,tt0499549,James Horner,nm0000035,FALSE
82,2009,Music,MUSIC (Original Score),MUSIC (Original Score),an0048342,Fantastic Mr. Fox,tt0432283,Alexandre Desplat,nm0006035,FALSE
82,2009,Music,MUSIC (Original Score),MUSIC (Original Score),an0048344,The Hurt Locker,tt0887912,Marco Beltrami and Buck Sanders,"nm0001937,nm0761486",FALSE
82,2009,Music,MUSIC (Original Score),MUSIC (Original Score),an0048343,Sherlock Holmes,tt0988045,Hans Zimmer,nm0001877,FALSE
82,2009,Music,MUSIC (Original Score),MUSIC (Original Score),an0048340,Up,tt1049413,Michael Giacchino,nm0315974,TRUE
82,2009,Music,MUSIC (Original Song),MUSIC (Original Song),an0048348,The Princess and the Frog,tt0780521,Music and Lyric by Randy Newman,nm0005271,FALSE
82,2009,Music,MUSIC (Original Song),MUSIC (Original Song),an0048349,The Princess and the Frog,tt0780521,Music and Lyric by Randy Newman,nm0005271,FALSE
82,2009,Music,MUSIC (Original Song),MUSIC (Original Song),an0048346,Paris 36,tt0948535,Music by Reinhardt Wagner; Lyric by Frank Thomas,"nm0906067,nm3637172",FALSE
82,2009,Music,MUSIC (Original Song),MUSIC (Original Song),an0048347,Nine,tt0875034,Music and Lyric by Maury Yeston,nm1169564,FALSE
82,2009,Music,MUSIC (Original Song),MUSIC (Original Song),an0048345,Crazy Heart,tt1263670,Music and Lyric by Ryan Bingham and T Bone Burnett,"nm1123709,nm0122439",TRUE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048275,Avatar,tt0499549,"James Cameron and Jon Landau, Producers","nm0000116,nm0484457",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048279,The Blind Side,tt0878804,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers","nm0626696,nm0467255,nm0424663",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048276,District 9,tt1136608,"Peter Jackson and Carolynne Cunningham, Producers","nm0001392,nm0192254",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048274,An Education,tt1174732,"Finola Dwyer and Amanda Posey, Producers","nm0245493,nm0692656",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048272,The Hurt Locker,tt0887912,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers","nm0000941,nm1676793,nm1291566,nm0788513",TRUE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048277,Inglourious Basterds,tt0361748,"Lawrence Bender, Producer",nm0004744,FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048278,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,"Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers","nm0200005,nm2318133,nm2798739",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048273,A Serious Man,tt1019452,"Joel Coen and Ethan Coen, Producers","nm0001054,nm0001053",FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048280,Up,tt1049413,"Jonas Rivera, Producer",nm0729304,FALSE
82,2009,Title,BEST PICTURE,BEST PICTURE,an0048281,Up in the Air,tt1193138,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers","nm0239277,nm0718645,nm0718646",FALSE
82,2009,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0048384,French Roast,tt1323520,Fabrice O. Joubert,nm1634446,FALSE
82,2009,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0048385,Granny O'Grimm's Sleeping Beauty,tt1382454,Nicky Phelan and Darragh O'Connell,"nm2298796,nm1124615",FALSE
82,2009,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0048386,The Lady and the Reaper (La Dama y la Muerte),tt1523317,Javier Recio Gracia,nm3639868,FALSE
82,2009,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0048383,Logorama,tt1563725,Nicolas Schmerkin,nm0772645,TRUE
82,2009,Title,SHORT FILM (Animated),SHORT FILM (Animated),an0048387,A Matter of Loaf and Death,tt1118511,Nick Park,nm0661910,FALSE
82,2009,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0048392,The Door,tt1381557,Juanita Wilson and James Flynn,"nm3397365,nm0283478",FALSE
82,2009,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0048389,Instead of Abracadabra,tt1351684,Patrik Eklund and Mathias FjellstrÃ¶m,"nm1350278,nm1216437",FALSE
82,2009,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0048390,Kavi,tt1399573,Gregg Helvey,nm2620434,FALSE
82,2009,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0048391,Miracle Fish,tt1337354,Luke Doolan and Drew Bailey,"nm1029112,nm1037158",FALSE
82,2009,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),an0048388,The New Tenants,tt1520428,Joachim Back and Tivi Magnusson,"nm3629315,nm0536410",TRUE
82,2009,Production,SOUND EDITING,SOUND EDITING,an0048356,Avatar,tt0499549,Christopher Boyes and Gwendolyn Yates Whittle,"nm0102110,nm0946705",FALSE
82,2009,Production,SOUND EDITING,SOUND EDITING,an0048355,The Hurt Locker,tt0887912,Paul N.J. Ottosson,nm0653338,TRUE
82,2009,Production,SOUND EDITING,SOUND EDITING,an0048357,Inglourious Basterds,tt0361748,Wylie Stateman,nm0823758,FALSE
82,2009,Production,SOUND EDITING,SOUND EDITING,an0048358,Star Trek,tt0796366,Mark Stoeckinger and Alan Rankin,"nm0831057,nm0710231",FALSE
82,2009,Production,SOUND EDITING,SOUND EDITING,an0048359,Up,tt1049413,Michael Silvers and Tom Myers,"nm0799011,nm0616878",FALSE
82,2009,Production,SOUND MIXING,SOUND MIXING,an0048351,Avatar,tt0499549,"Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson","nm0102110,nm0838707,nm0625144,nm0426357",FALSE
82,2009,Production,SOUND MIXING,SOUND MIXING,an0048350,The Hurt Locker,tt0887912,Paul N.J. Ottosson and Ray Beckett,"nm0653338,nm0065713",TRUE
82,2009,Production,SOUND MIXING,SOUND MIXING,an0048352,Inglourious Basterds,tt0361748,"Michael Minkler, Tony Lamberti and Mark Ulano","nm0591444,nm0483341,nm0880360",FALSE
82,2009,Production,SOUND MIXING,SOUND MIXING,an0048353,Star Trek,tt0796366,"Anna Behlmer, Andy Nelson and Peter J. Devlin","nm0066933,nm0625144,nm0222818",FALSE
82,2009,Production,SOUND MIXING,SOUND MIXING,an0048354,Transformers: Revenge of the Fallen,tt1055369,"Greg P. Russell, Gary Summers and Geoffrey Patterson","nm0751169,nm0838707,nm0666215",FALSE
82,2009,Production,VISUAL EFFECTS,VISUAL EFFECTS,an0048360,Avatar,tt0499549,"Joe Letteri, Stephen Rosenbaum, Richard Baneham and Andrew R. Jones","nm0504784,nm0742155,nm0051824,nm1002475",TRUE
82,2009,Production,VISUAL EFFECTS,VISUAL EFFECTS,an0048361,District 9,tt1136608,"Dan Kaufman, Peter Muyzers, Robert Habros and Matt Aitken","nm0442116,nm0616221,nm0352308,nm0014884",FALSE
82,2009,Production,VISUAL EFFECTS,VISUAL EFFECTS,an0048362,Star Trek,tt0796366,"Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton","nm0004361,nm0247270,nm1668259,nm0198245",FALSE
82,2009,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048314,District 9,tt1136608,Written by Neill Blomkamp and Terri Tatchell,"nm0088955,nm2833612",FALSE
82,2009,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048313,An Education,tt1174732,Screenplay by Nick Hornby,nm0394984,FALSE
82,2009,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048315,In the Loop,tt1226774,"Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche","nm1104036,nm1006581,nm0406334,nm0733988",FALSE
82,2009,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048312,Precious: Based on the Novel 'Push' by Sapphire,tt0929632,Screenplay by Geoffrey Fletcher,nm2819316,TRUE
82,2009,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),an0048316,Up in the Air,tt1193138,Screenplay by Jason Reitman and Sheldon Turner,"nm0718646,nm1417242",FALSE
82,2009,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048307,The Hurt Locker,tt0887912,Written by Mark Boal,nm1676793,TRUE
82,2009,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048309,Inglourious Basterds,tt0361748,Written by Quentin Tarantino,nm0000233,FALSE
82,2009,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048310,The Messenger,tt0790712,Written by Alessandro Camon & Oren Moverman,"nm0131947,nm0610219",FALSE
82,2009,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048308,A Serious Man,tt1019452,Written by Joel Coen & Ethan Coen,"nm0001054,nm0001053",FALSE
82,2009,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),an0048311,Up,tt1049413,"Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy","nm0677037,nm0230032,nm0565336",FALSE
83,2010,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0310760,Biutiful,tt1164999,Javier Bardem,nm0000849,FALSE
83,2010,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0310761,True Grit,tt1403865,Jeff Bridges,nm0000313,FALSE
83,2010,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0310762,The Social Network,tt1285016,Jesse Eisenberg,nm0251986,FALSE
83,2010,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0310763,The King's Speech,tt1504320,Colin Firth,nm0000147,TRUE
83,2010,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,an0310764,127 Hours,tt1542344,James Franco,nm0290556,FALSE
83,2010,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0310770,The Fighter,tt0964517,Christian Bale,nm0000288,TRUE
83,2010,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0310771,Winter's Bone,tt1399683,John Hawkes,nm0370035,FALSE
83,2010,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0310772,The Town,tt0840361,Jeremy Renner,nm0719637,FALSE
83,2010,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0310773,The Kids Are All Right,tt0842926,Mark Ruffalo,nm0749263,FALSE
83,2010,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,an0310774,The King's Speech,tt1504320,Geoffrey Rush,nm0001691,FALSE
83,2010,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0310765,The Kids Are All Right,tt0842926,Annette Bening,nm0000906,FALSE
83,2010,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0310766,Rabbit Hole,tt0935075,Nicole Kidman,nm0000173,FALSE
83,2010,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0310767,Winter's Bone,tt1399683,Jennifer Lawrence,nm2225369,FALSE
83,2010,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0310768,Black Swan,tt0947798,Natalie Portman,nm0000204,TRUE
83,2010,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,an0310769,Blue Valentine,tt1120985,Michelle Williams,nm0931329,FALSE
83,2010,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0310775,The Fighter,tt0964517,Amy Adams,nm0010736,FALSE
83,2010,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0310776,The King's Speech,tt1504320,Helena Bonham Carter,nm0000307,FALSE
83,2010,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0310777,The Fighter,tt0964517,Melissa Leo,nm0502425,TRUE
83,2010,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0310778,True Grit,tt1403865,Hailee Steinfeld,nm2794962,FALSE
83,2010,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,an0310779,Animal Kingdom,tt1313092,Jacki Weaver,nm0915865,FALSE
83,2010,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0310795,How to Train Your Dragon,tt0892769,Chris Sanders and Dean DeBlois,"nm0761498,nm0213450",FALSE
83,2010,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0310796,The Illusionist,tt0775489,Sylvain Chomet,nm0158984,FALSE
83,2010,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,an0310797,Toy Story 3,tt0435761,Lee Unkrich,nm0881279,TRUE
83,2010,Production,ART DIRECTION,ART DIRECTION,an0349312,Alice in Wonderland,tt1014759,Production Design: Robert Stromberg; Set Decoration: Karen O'Hara,"nm0834902,nm0641286",TRUE
83,2010,Production,ART DIRECTION,ART DIRECTION,an0349313,Harry Potter and the Deathly Hallows Part 1,tt0926084,Production Design: Stuart Craig; Set Decoration: Stephenie McMillan,"nm0186023,nm0573328",FALSE
83,2010,Production,ART DIRECTION,ART DIRECTION,an0349314,Inception,tt1375666,Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat,"nm0245596,nm0224878,nm0610245",FALSE
83,2010,Production,ART DIRECTION,ART DIRECTION,an0349315,The King's Speech,tt1504320,Production Design: Eve Stewart; Set Decoration: Judy Farr,"nm0829378,nm0268035",FALSE
83,2010,Production,ART DIRECTION,ART DIRECTION,an0349316,True Grit,tt1403865,Production Design: Jess Gonchor; Set Decoration: Nancy Haigh,"nm0327211,nm0354101",FALSE
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310803,Black Swan,tt0947798,Matthew Libatique,nm0508732,FALSE
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310804,Inception,tt1375666,Wally Pfister,nm0002892,TRUE
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310805,The King's Speech,tt1504320,Danny Cohen,nm0169299,FALSE
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310806,The Social Network,tt1285016,Jeff Cronenweth,nm0188729,FALSE
83,2010,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,an0310807,True Grit,tt1403865,Roger Deakins,nm0005683,FALSE
83,2010,Production,COSTUME DESIGN,COSTUME DESIGN,an0310818,Alice in Wonderland,tt1014759,Colleen Atwood,nm0041181,TRUE
83,2010,Production,COSTUME DESIGN,COSTUME DESIGN,an0310819,I Am Love,tt1226236,Antonella Cannarozzi,nm0134050,FALSE
83,2010,Production,COSTUME DESIGN,COSTUME DESIGN,an0310820,The King's Speech,tt1504320,Jenny Beavan,nm0064746,FALSE
83,2010,Production,COSTUME DESIGN,COSTUME DESIGN,an0310821,The Tempest,tt1274300,Sandy Powell,nm0694309,FALSE
83,2010,Production,COSTUME DESIGN,COSTUME DESIGN,an0310822,True Grit,tt1403865,Mary Zophres,nm0957861,FALSE
83,2010,Directing,DIRECTING,DIRECTING,an0310780,Black Swan,tt0947798,Darren Aronofsky,nm0004716,FALSE
83,2010,Directing,DIRECTING,DIRECTING,an0310784,The Fighter,tt0964517,David O. Russell,nm0751102,FALSE
83,2010,Directing,DIRECTING,DIRECTING,an0310783,The King's Speech,tt1504320,Tom Hooper,nm0393799,TRUE
83,2010,Directing,DIRECTING,DIRECTING,an0310782,The Social Network,tt1285016,David Fincher,nm0000399,FALSE
